Material Name,Categories,Density,Chemical Properties,Mechanical Properties,Modulus of Elasticity,Poissons Ratio,Shear Modulus,Electrical Properties,Volume Resistivity,Dielectric Constant,Dielectric Loss Index,Thermal Properties,"CTE, linear",Thermal Conductivity,"Transformation Temperature, Tg",Softening Point,Working Point,Annealing Point,Optical Properties,Refractive Index,UV Transmittance,Hydrolytic Resistance,Stress-optical Coefficient K (10-6mm2N-1),tk100(°C),"Maximum Service Temperature, Air",CaO+MgO,SiO2,Classification Temperature (°C),CategoryList
CIMBAR EliteTalc® 23 Cosmetic Talc,Ceramic;Oxide;Silicon Oxide;Other Engineering Material;Additive/Filler for Polymer,45.96453330437318,137.94833042948005,599.4098880062393,55686408.34484269,60615899482.23,1137535.3638551957,329207723068.4887,935006753830.4773,152899403076.19556,147.38255386998077,224242.15681704503,6638338895327.225,221489592234.70166,214734649902.87357,1416905722972.5535,363471150728.9058,17212261971.85445,181059442506.4389,8940283323245.914,179.83841231218352,963340878598.1355,4258256394024.618,6559447866258.017,6257053822044.234,3632.573669769703,7780592074566.632,15352586601049.506,"['Ceramic', 'Oxide', 'Silicon Oxide', 'Other Engineering Material', 'Additive/Filler for Polymer']"
H.C. Starck Amperit® 588.074 Chromium Carbide-Nickel Chromium 75-25 (Cr3C2-NiCr) 45/15 µm,Ceramic;Carbide,34.55626664151432,125.1887681726908,1008.7854345041322,43831338.83073141,49019951468.26631,1143117.182338801,442819592091.35187,620019308855.2068,52139478886.213554,272.8753528361345,178709.44118562498,5177586207296.3125,64115869912.35301,69128832382.34615,1157458796762.497,528169015297.86285,12774725692.257805,58035714522.66071,4437869822619.374,196.6034963464912,787500626675.0533,5856870801713.248,5545620438287.815,5121165644697.74,5063.729433535714,7033928571841.434,6548700177790.385,"['Ceramic', 'Carbide']"
Saint-Gobain Chemfab® 1580 PTFE Coated Fiberglass Conveyor Belting,Ceramic;Glass;Glass Fiber,33.69272594276612,144.60623906196213,764.435844445411,35065107.0949427,39215961399.54875,881103.1705684683,316.0,1386398110588.9038,41711583151.83326,315.29721967492264,158876.28597918802,4142068965892.503,57146923249.70324,1.0,43.8,15.5,10219780655.054039,46428571580.46251,3550295858071.868,232.8913555795971,630000500487.9325,4685496641323.415,4436496350788.639,4552147239779.156,10369.17093995357,5627142857449.608,5239580331977.449,"['Ceramic', 'Glass', 'Glass Fiber']"
Sharadaa Ceramics REFINSUL ZAP-014 Insulating Castables,Ceramic,44.69403065022422,147.67946867469882,715.380579338843,0.392,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,32.0,8.5,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,800.0,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,['Ceramic']
AISI 4130H Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,591.1691599619894,507.55936427687465,806.4899408891407,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Medium Carbon Steel']"
Autoclaved aerated concrete,Ceramic;Concrete,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,"['Ceramic', 'Concrete']"
AISI 1144 Steel,Metal;Ferrous Metal;Carbon Steel;AISI 1000 Series Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,367.62651462603174,192.0841875,362.26076923076926,540.065304957238,746.2842951330356,1297.8243749429105,"['Metal', 'Ferrous Metal', 'Carbon Steel', 'AISI 1000 Series Steel', 'Medium Carbon Steel']"
Zircar Refractory Composites ASPA-970 Alumina-Silica Fiber Paper,Ceramic;Oxide;Aluminum Oxide;Silicon Oxide,0.16,5.0,633.5438648286695,83629600.25612265,62636449746.753525,1760.0,1260.0,861857681669.6077,49.0,160.72449367541478,50.0,6859616858505.517,124217951068.39713,125669431057.78168,2239333123199.1494,375586856046.70605,27398407321.747513,105175565357.6045,5904959434016.422,182.63924849323666,1.0,25.0,4023732492116.8613,4004952088973.156,3772.972791077524,7359671391692.486,12255949646246.588,"['Ceramic', 'Oxide', 'Aluminum Oxide', 'Silicon Oxide']"
Schott BG39 Band Pass Filter,Ceramic;Glass;Optical;Filter,26.886264029325933,108.65240805507747,964.0549692848098,31169056.796912026,34858632236.95732,783206.4693842162,314893932093.33203,1336705683555.922,39725317265.915726,277.2740425475453,136209.70742093667,3944827586602.1313,48983077157.724754,52669586713.26487,881873369070.0978,402414487884.70795,9733124548.228745,44217687237.23042,3155818540539.0337,246.14512466367768,600000476668.9095,4164885903410.976,3943552311981.043,3641717791841.4775,16718.206039554687,5001904762186.355,4657404739661.766,"['Ceramic', 'Glass', 'Optical', 'Filter']"
Vibrantz Technologies CF 7570 Low-Temperature Sealing,Ceramic;Glass,35.7966450710015,137.56643722030984,804.2291818725532,43831360.33297383,49019951488.29984,1101375.3202811016,442819591987.16125,1362004861760.698,52139478858.72964,295.7408453173375,178723.99487959934,5177586207293.966,64232149057.4326,69128832459.13899,1157458796764.8506,528169015325.222,12774725776.240967,58035714461.13636,4437869822580.105,227.04315435575046,787500625599.438,5856870801644.524,5545620438416.331,5121165644727.556,10325.090350723212,7033928571738.007,6549216794243.015,"['Ceramic', 'Glass']"
Microtherm Group Hydrophoblic Quilted Panel Filament Reinforced Silica Thermal Insulation Panel,Ceramic;Oxide;Silicon Oxide;Other Engineering Material,47.434318343090375,141.3637115887236,616.4400759397806,57542621.22333832,62636429458.87254,1175448.1223518185,340181313825.5959,945538724987.9263,142519859366.698,152.15309931644043,231715.18419233116,6859616858502.859,203382382557.91736,196402275487.57635,1464135913735.685,375586855737.6319,17786004025.54055,167397787559.38727,9238292767350.113,179.39897822983602,947304093007.9364,4366864940488.1704,6758399158728.518,6448955616078.037,3753.1414140509155,8023278477044.699,15812339487716.896,"['Ceramic', 'Oxide', 'Silicon Oxide', 'Other Engineering Material']"
AISI 1144 Steel,Metal;Ferrous Metal;Carbon Steel;AISI 1000 Series Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,367.62651462603174,192.0841875,362.26076923076926,540.065304957238,746.2842951330356,1297.8243749429105,"['Metal', 'Ferrous Metal', 'Carbon Steel', 'AISI 1000 Series Steel', 'Medium Carbon Steel']"
Potters Industries Conduct-O-Fil® S4000-S3 Silver-Coated Solid Glass Spheres,Ceramic;Glass;Other Engineering Material;Additive/Filler for Polymer,26.660754204823363,114.63226029855572,695.9385117292542,31168988.712997552,34858632309.12174,783230.1700357399,314893932151.4305,1342957050692.2878,119009739830.23615,263.925591383814,127110.59870389153,3681839080808.256,192994227088.6884,172360895273.10962,823081811082.0912,375586855444.62396,9084249539.09276,147330447469.21497,9822485207196.543,231.8012936960985,838752881883.5093,4333513354418.0146,9385612918104.877,8498860649168.121,9224.616200716624,8787089947379.244,4947119025439.65,"['Ceramic', 'Glass', 'Other Engineering Material', 'Additive/Filler for Polymer']"
AISI 1074 Steel,Metal;Ferrous Metal;Carbon Steel;AISI 1000 Series Steel;High Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,354.4772722187404,192.0841875,362.26076923076926,540.065304957238,769.6447716374701,1338.3185207743406,"['Metal', 'Ferrous Metal', 'Carbon Steel', 'AISI 1000 Series Steel', 'High Carbon Steel']"
AISI E4340 H Steel,Metal;Ferrous Metal;Alloy Steel;AISI 4000 Series Steel;Low Alloy Steel;Carbon Steel;Medium Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,459.134507705345,192.0841875,362.26076923076926,591.1691599619894,507.55936427687465,806.4899408891407,"['Metal', 'Ferrous Metal', 'Alloy Steel', 'AISI 4000 Series Steel', 'Low Alloy Steel', 'Carbon Steel', 'Medium Carbon Steel']"
Thermal Ceramics MRI 95P Pre-Fired Refractory Shapes,Ceramic;Oxide;Aluminum Oxide,61.0299829240366,156.02812344889796,646.2175166822532,84300672.62278198,70465998308.04787,1639845.5798075837,403857845379.50385,910192505337.0527,77491926811.62698,168.28130471176473,349572.93188266206,7717068965799.736,99296301185.54095,102361259923.95715,2228550810036.728,422535212906.06244,27218556983.980663,85822511012.22964,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
Morgan Advanced Ceramics Cerafelt® RCF Fiber Thermal Ceramic,Ceramic;Oxide,0.064,159.71131046828827,676.2442524865884,68556631.2531715,75061636313.20595,1469081.6628467666,466526512335.5545,963393435379.7284,46.0,183.5738495147059,54.0,8156752873871.653,101804051349.55067,108315910714.32613,1758447018000.9456,528169015631.21985,20932620639.68686,90863997305.01517,7015189410217.756,195.59041880019493,884515924261.2141,5912905715455.2705,5589539357324.477,1600.0,5175.057843881458,8037133699959.662,10425789549169.682,"['Ceramic', 'Oxide']"
Autoclaved aerated concrete,Ceramic;Concrete,44.69403065022422,147.67946867469882,715.380579338843,58441751.03541965,65359935090.12174,1468491.3542295124,590426122632.758,826692411748.6007,69519305006.9414,215.6552323529412,238267.1215808333,6903448276201.1875,85487826480.62068,92171776502.37819,1543278395576.3176,704225353715.4303,17032967588.783735,77380952579.94206,5917159763415.495,209.4985506842105,1050000834107.3104,7809161068842.147,7394160584375.095,6828220859572.754,6739.624936380951,9378571428912.5,8731599403719.894,"['Ceramic', 'Concrete']"
NAPCO C85 - RK Bauxite,Ceramic;Oxide;Aluminum Oxide,61.0299829240366,156.02812344889796,646.2175166822532,84300672.62278198,70465998308.04787,1639845.5798075837,403857845379.50385,910192505337.0527,77491926811.62698,168.28130471176473,349572.93188266206,7717068965799.736,99296301185.54095,102361259923.95715,2228550810036.728,422535212906.06244,27218556983.980663,85822511012.22964,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
AISI 1021 Steel,Metal;Ferrous Metal;Carbon Steel;AISI 1000 Series Steel;Low Carbon Steel,25.91293125,27.84980086666667,45.92371473684211,62.45598733333335,541.426177,17.087954375000002,4.922917142857143,274.46082631578946,19.674742857142856,61.050833333333344,56.00563076923077,67.51114539285716,248.59384574428572,358.05769642857143,58.74053333333333,69.16510523529412,69.74524691428572,93.78469899333332,83.24011843832001,11.201272727272727,270.5067954453333,367.62651462603174,192.0841875,362.26076923076926,555.9251220276782,816.511069326584,1424.1792136525878,"['Metal', 'Ferrous Metal', 'Carbon Steel', 'AISI 1000 Series Steel', 'Low Carbon Steel']"
Thermal Ceramics Kao-Tab 95 High Alumina Castables,Ceramic;Oxide;Aluminum Oxide,61.0299829240366,156.02812344889796,646.2175166822532,84300672.62278198,70465998308.04787,1639845.5798075837,1870.0,910192505337.0527,95.0,0.1,0.1,7717068965799.736,99296301185.54095,102361259923.95715,2228550810036.728,422535212906.06244,27218556983.980663,1.3,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,12.0,0.1,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
MarkeTech Repton 115 Aluminum Oxide,Ceramic;Oxide;Aluminum Oxide,61.0299829240366,156.02812344889796,646.2175166822532,84300672.62278198,70465998308.04787,1639845.5798075837,403857845379.50385,910192505337.0527,99.6,168.28130471176473,349572.93188266206,7717068965799.736,99296301185.54095,102361259923.95715,2228550810036.728,422535212906.06244,27218556983.980663,85822511012.22964,6643079363249.735,190.39371573334913,746418859024.9802,4752738972698.96,4489199053577.38,4469459988851.931,4215.807298410132,7768489011291.655,9891468113977.348,"['Ceramic', 'Oxide', 'Aluminum Oxide']"
Mid-Mountain Materials ARMATEX® SF32 Silicone Rubber Coated Glass Fabric,Ceramic;Glass;Glass Fiber;Other Engineering Material;Composite Fibers,1.221,141.5852109884108,697.190600618143,30163534.522286844,33734160496.974247,757946.7425535211,232.0,1226148912338.0645,60548865367.50363,300.9061072886018,146658.5798750065,3563070078192.56,108306561645.71286,82518766454.0601,796530784922.8887,375586855386.1289,9084249493.261349,72196620717.08195,6489151873848.783,233.7959322159244,651228515171.4099,4215866295573.372,6644885645221.795,6984949100532.366,9221.154917848786,6655965182092.552,4750261882454.919,"['Ceramic', 'Glass', 'Glass Fiber', 'Other Engineering Material', 'Composite Fibers']"
NeoGraf GRAFOIL® TG679 Expanded Natural Graphite Powder,Carbon;Graphite,153.4980543478261,106.35892857142858,346.1232142857143,28.427666666666664,36.61,99.79034166666668,29.32492416666667,16.878788020833333,67.17522435897436,90.74395833333332,47.8125,61.07036363636364,21.950207428571428,541.1041666666666,378.81250000000006,46.980000000000004,85.40645625,38.36666666666667,33.70333333333333,45.191750000000006,142.75646875,1141.526875,141.25,112.59153551136365,37.910000000000004,982.8507500000001,440.85666666666674,"['Carbon', 'Graphite']"
American Elements Neodymium Oxide Nanopowder,Ceramic;Oxide,7.24,159.71131046828827,676.2442524865884,68556631.2531715,75061636313.20595,2320.0,466526512335.5545,963393435379.7284,81956244839.75427,183.5738495147059,276792.44811655633,8156752873871.653,101804051349.55067,108315910714.32613,1758447018000.9456,528169015631.21985,20932620639.68686,90863997305.01517,7015189410217.756,195.59041880019493,884515924261.2141,5912905715455.2705,5589539357324.477,5431605205408.259,5175.057843881458,8037133699959.662,10425789549169.682,"['Ceramic', 'Oxide']"
Saint-Gobain Quartzel® Fused Quartz Textiles,Ceramic;Glass;Glass Fiber;Oxide;Silicon Oxide;Other Engineering Material;Composite Fibers,35.62530890454258,147.40998107520494,708.9862678540934,35681013.46961147,39498974915.888084,832692.3790040864,303510970905.3261,1283634238513.211,59941121566.82083,288.06915021394667,167193.68213162408,4229559236465.1455,92907008045.62817,81230815333.05272,929145200097.4019,357701767107.7453,10723512507.106674,68789128772.83876,4453749616403.774,221.70511519626396,625548911348.7561,4014648250167.7935,4425965736741.21,4738393361345.236,8816.315955300102,5439919550494.353,7091691769177.348,"['Ceramic', 'Glass', 'Glass Fiber', 'Oxide', 'Silicon Oxide', 'Other Engineering Material', 'Composite Fibers']"
Nabaltec APYMAG® 40S Magnesium Hydroxide,Ceramic;Oxide;Aluminum Oxide;Other Engineering Material;Additive/Filler for Polymer,2.4,31.0,591.0725170384974,80931867.04875079,60615919124.37491,1547190.156342892,356503035785.491,837394274632.5294,106304710670.91649,153.10783228189143,338950.0045346139,6638338895324.934,157873834164.03864,147681359590.27466,2167096570840.5898,363471151042.9752,26514587758.098145,125145464029.30719,8940283323241.797,193.7619119275484,776960950462.5774,4169971725850.616,6494931737348.909,6194927179548.647,3642.4568814363697,8917338217628.78,8648974312124.024,"['Ceramic', 'Oxide', 'Aluminum Oxide', 'Other Engineering Material', 'Additive/Filler for Polymer']"
